num_class,seed,model,loglik_train,post_train,labels_train,p_entropy_train,NEC_train,AIC_train,BIC_train,avg_max_post_train,loglik_eval,post_eval,labels_eval,p_entropy_eval,NEC_eval,AIC_eval,BIC_eval,avg_max_post_eval,class_counts_train,class_counts_eval,init
8,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-7): 8 x Categorical()
  )
)","tensor(-971620.1250, device='cuda:0')","[[3.30771066e-12 4.09769996e-10 9.95193571e-02 ... 1.83935378e-09
  1.53802908e-08 9.00480807e-01]
 [1.75504333e-09 2.32973889e-08 2.02676886e-17 ... 8.06683481e-01
  1.20221273e-08 4.34162751e-17]
 [4.50245397e-09 2.08439310e-08 4.38820368e-15 ... 9.03076708e-01
  3.33829131e-16 1.77047040e-11]
 ...
 [9.75512147e-01 2.32628910e-04 3.29931615e-09 ... 2.09615246e-06
  1.00637476e-09 4.08898579e-18]
 [2.59696513e-08 1.32005823e-07 9.99990046e-01 ... 2.12455840e-13
  8.85854412e-09 2.56986787e-09]
 [2.02517739e-07 9.99953747e-01 4.12384473e-08 ... 4.99685306e-08
  1.57089314e-16 1.15899675e-05]]",[7 5 5 ... 0 2 1],0.18923324346542358,"tensor(3.5562e-07, device='cuda:0')","tensor(1943304.2500, device='cuda:0')","tensor(1943638.2500, device='cuda:0')",0.915768027305603,"tensor(-107867.9844, device='cuda:0')","[[4.3609308e-10 9.5775787e-10 4.6748871e-09 ... 1.3338476e-02
  1.7507208e-16 6.1827167e-03]
 [8.3388487e-09 8.1219742e-09 1.0011405e-09 ... 3.7474725e-01
  5.1851619e-16 6.4262111e-09]
 [5.7272470e-01 3.0796259e-04 1.7295781e-07 ... 8.3759102e-07
  3.8146730e-09 4.4165269e-11]
 ...
 [2.7657759e-10 8.2785956e-09 2.8519194e-16 ... 8.6522214e-02
  1.2231892e-08 1.2587276e-10]
 [6.9259966e-07 9.9998093e-01 1.3448367e-07 ... 4.5082228e-08
  7.9275342e-17 4.2710808e-06]
 [3.0638555e-16 1.8600000e-12 3.9933982e-01 ... 1.3829337e-08
  9.2952824e-16 6.0064036e-01]]",[4 4 0 ... 4 1 7],0.18944719433784485,"tensor(1.4962e-07, device='cuda:0')","tensor(215799.9688, device='cuda:0')","tensor(216063.7031, device='cuda:0')",0.9156724214553833,"{0: 40971, 1: 25429, 2: 19267, 3: 36408, 4: 44293, 5: 40128, 6: 17464, 7: 28439}","{0: 4603, 1: 2823, 2: 2107, 3: 3994, 4: 4976, 5: 4483, 6: 1900, 7: 3159}",no_kmodes
9,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-8): 9 x Categorical()
  )
)","tensor(-970894.2500, device='cuda:0')","[[1.8342446e-14 4.3065251e-10 5.3315558e-02 ... 2.9361873e-08
  9.2939878e-01 1.7285734e-02]
 [4.0284833e-09 9.6037613e-09 9.4513916e-16 ... 4.7558935e-09
  8.4898973e-17 1.6250239e-09]
 [8.8184882e-09 3.9428043e-09 5.8209449e-16 ... 4.6561655e-16
  3.8906727e-14 9.4921136e-01]
 ...
 [9.9331576e-01 8.9265448e-08 9.9874221e-08 ... 2.5846431e-10
  4.0521535e-18 3.9244237e-12]
 [3.1494523e-07 1.7827941e-12 9.9999952e-01 ... 2.3504882e-09
  1.5586383e-09 6.6152730e-12]
 [2.6708145e-08 9.9988371e-01 3.4053858e-09 ... 2.7558889e-16
  2.9340756e-09 2.0605404e-09]]",[7 5 8 ... 0 2 1],0.1588614135980606,"tensor(4.1208e-07, device='cuda:0')","tensor(1941860.5000, device='cuda:0')","tensor(1942236.2500, device='cuda:0')",0.9284874200820923,"tensor(-107782.4219, device='cuda:0')","[[1.9414768e-10 1.3807875e-09 2.5047209e-10 ... 1.4771376e-15
  1.1855981e-05 6.5680038e-11]
 [3.2727108e-09 1.0908380e-08 1.4975912e-08 ... 4.5158725e-16
  1.1122893e-08 1.0649628e-09]
 [7.6301527e-01 1.4630886e-07 2.1629162e-08 ... 1.0947044e-08
  5.5927885e-14 3.1339718e-12]
 ...
 [7.6009787e-10 3.8664401e-09 5.0276613e-17 ... 4.9477929e-08
  2.8782470e-13 3.1875871e-10]
 [6.2270040e-08 3.9427996e-01 7.8748501e-09 ... 9.6709067e-17
  8.3638846e-10 6.0568619e-01]
 [1.1553435e-15 4.1025478e-14 1.6559091e-01 ... 6.8822068e-16
  5.8241326e-01 2.5199538e-01]]",[4 5 0 ... 4 8 7],0.15890619158744812,"tensor(1.7406e-07, device='cuda:0')","tensor(215636.8438, device='cuda:0')","tensor(215933.5469, device='cuda:0')",0.9284629821777344,"{0: 38467, 1: 20917, 2: 18816, 3: 27828, 4: 37313, 5: 34488, 6: 17464, 7: 28890, 8: 28216}","{0: 4335, 1: 2319, 2: 2053, 3: 2985, 4: 4168, 5: 3877, 6: 1900, 7: 3213, 8: 3195}",no_kmodes
2,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-1): 2 x Categorical()
  )
)","tensor(-977454.7394, device='cuda:0', dtype=torch.float64)","[[1.15683306e-04 9.99884317e-01]
 [4.74273579e-01 5.25726421e-01]
 [7.86855508e-01 2.13144492e-01]
 ...
 [9.99999999e-01 8.13875500e-10]
 [9.99999997e-01 2.50984045e-09]
 [7.63187208e-01 2.36812792e-01]]",[1 1 0 ... 0 0 0],0.27923623657646346,"tensor(4.4962e-07, device='cuda:0', dtype=torch.float64)","tensor(1954925.4788, device='cuda:0', dtype=torch.float64)","tensor(1955008.9889, device='cuda:0', dtype=torch.float64)",0.8642458720142466,"tensor(-108538.1715, device='cuda:0', dtype=torch.float64)","[[2.56547172e-05 9.99974345e-01]
 [2.39609051e-04 9.99760391e-01]
 [9.99999992e-01 7.60301333e-09]
 ...
 [8.80651584e-02 9.11934842e-01]
 [9.49107487e-01 5.08925132e-02]
 [4.49531127e-04 9.99550469e-01]]",[1 1 0 ... 1 0 1],0.27924073217885526,"tensor(1.8624e-07, device='cuda:0', dtype=torch.float64)","tensor(217092.3431, device='cuda:0', dtype=torch.float64)","tensor(217158.2756, device='cuda:0', dtype=torch.float64)",0.8642386965822973,"{0: 108193, 1: 144206}","{0: 12078, 1: 15967}",huang
3,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-2): 3 x Categorical()
  )
)","tensor(-972617.1811, device='cuda:0', dtype=torch.float64)","[[9.99992691e-01 6.29478445e-18 7.30853182e-06]
 [1.43539650e-01 7.27538906e-01 1.28921444e-01]
 [1.20304163e-01 1.05532871e-08 8.79695827e-01]
 ...
 [1.02380355e-07 4.70956228e-01 5.29043670e-01]
 [3.62231815e-07 4.53501516e-01 5.46498121e-01]
 [6.95368425e-04 7.80546886e-01 2.18757745e-01]]",[0 1 2 ... 2 2 1],0.41123875891515355,"tensor(6.5586e-07, device='cuda:0', dtype=torch.float64)","tensor(1945258.3622, device='cuda:0', dtype=torch.float64)","tensor(1945383.6274, device='cuda:0', dtype=torch.float64)",0.8055549597811306,"tensor(-107993.9657, device='cuda:0', dtype=torch.float64)","[[9.99999120e-01 2.53019546e-10 8.79498809e-07]
 [9.99988867e-01 1.76972247e-09 1.11307386e-05]
 [9.38106948e-07 6.16967482e-01 3.83031580e-01]
 ...
 [5.56910764e-01 4.03566617e-01 3.95226183e-02]
 [2.71628709e-04 8.75138888e-09 9.99728363e-01]
 [9.99961981e-01 1.38241452e-17 3.80186094e-05]]",[0 0 1 ... 0 2 0],0.4112034833129715,"tensor(2.7355e-07, device='cuda:0', dtype=torch.float64)","tensor(216011.9313, device='cuda:0', dtype=torch.float64)","tensor(216110.8301, device='cuda:0', dtype=torch.float64)",0.8055546558412108,"{0: 82258, 1: 83794, 2: 86347}","{0: 9137, 1: 9213, 2: 9695}",huang
4,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-3): 4 x Categorical()
  )
)","tensor(-971029.4118, device='cuda:0', dtype=torch.float64)","[[5.59165597e-02 3.13690817e-09 1.91574355e-02 9.24926002e-01]
 [1.25190956e-01 7.35285253e-01 3.94437078e-02 1.00080083e-01]
 [6.55914642e-01 1.14347609e-01 1.83623299e-01 4.61144491e-02]
 ...
 [3.41937124e-02 4.43966358e-01 5.21839924e-01 5.57382108e-09]
 [4.90309837e-01 3.91702706e-08 5.09690102e-01 2.27315000e-08]
 [5.16716782e-01 3.74706765e-01 1.08576435e-01 1.85272643e-08]]",[3 1 0 ... 2 2 0],0.6660310979452768,"tensor(1.0622e-06, device='cuda:0', dtype=torch.float64)","tensor(1942090.8237, device='cuda:0', dtype=torch.float64)","tensor(1942257.8439, device='cuda:0', dtype=torch.float64)",0.714352618593354,"tensor(-107802.6484, device='cuda:0', dtype=torch.float64)","[[4.65129730e-02 2.91566080e-09 1.89082312e-03 9.51596201e-01]
 [9.31274699e-02 3.58474519e-08 4.13801065e-02 8.65492388e-01]
 [2.21699170e-01 4.68759499e-01 3.09541251e-01 7.95544364e-08]
 ...
 [2.67015739e-01 2.55388687e-01 7.69670331e-03 4.69898871e-01]
 [3.91181675e-01 1.11526474e-01 4.97291845e-01 5.60648039e-09]
 [4.46497341e-01 4.15758657e-16 8.17573367e-02 4.71745322e-01]]",[3 3 1 ... 3 2 3],0.666059198163901,"tensor(4.4524e-07, device='cuda:0', dtype=torch.float64)","tensor(215637.2968, device='cuda:0', dtype=torch.float64)","tensor(215769.1618, device='cuda:0', dtype=torch.float64)",0.7143349252628517,"{0: 73070, 1: 41319, 2: 62386, 3: 75624}","{0: 8042, 1: 4560, 2: 6955, 3: 8488}",huang
5,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-4): 5 x Categorical()
  )
)","tensor(-970929.5900, device='cuda:0', dtype=torch.float64)","[[5.83020116e-02 2.49634578e-02 5.50364475e-06 6.45369556e-01
  2.71359471e-01]
 [6.04347595e-02 9.37283732e-01 4.75584492e-09 2.28150127e-03
  2.72376547e-09]
 [8.35231665e-01 1.42234328e-01 5.00396469e-09 2.25340023e-02
  5.91014103e-10]
 ...
 [1.22261630e-01 3.24866467e-01 5.52871903e-01 1.20563335e-10
  3.58743603e-10]
 [4.13559435e-01 5.86439550e-01 9.94580799e-07 2.07298717e-08
  3.94288609e-13]
 [1.24622272e-01 8.20004617e-01 5.53731093e-02 5.85780859e-10
  8.43889386e-10]]",[3 1 0 ... 2 1 1],0.6743341600281471,"tensor(1.0938e-06, device='cuda:0', dtype=torch.float64)","tensor(1941899.1799, device='cuda:0', dtype=torch.float64)","tensor(1942107.9552, device='cuda:0', dtype=torch.float64)",0.7073828351521894,"tensor(-107795.9794, device='cuda:0', dtype=torch.float64)","[[5.94040056e-03 7.84829931e-02 5.16355176e-07 4.62388805e-01
  4.53187285e-01]
 [5.16304237e-02 9.28576611e-01 2.11532577e-05 1.97718017e-02
  1.04075559e-08]
 [1.99131742e-01 3.88689925e-01 1.91045399e-01 3.99132511e-08
  2.21132895e-01]
 ...
 [2.69373574e-02 3.06893117e-01 4.49735649e-10 2.06699936e-01
  4.59469589e-01]
 [7.51593664e-01 1.03279367e-01 1.45126969e-01 1.99167305e-10
  2.22209982e-10]
 [4.35188708e-01 8.72307884e-02 4.12076873e-11 4.77580503e-01
  1.24449564e-12]]",[3 1 1 ... 4 0 3],0.673896056579984,"tensor(4.5832e-07, device='cuda:0', dtype=torch.float64)","tensor(215631.9589, device='cuda:0', dtype=torch.float64)","tensor(215796.7902, device='cuda:0', dtype=torch.float64)",0.7075859565364043,"{0: 58877, 1: 93858, 2: 21353, 3: 49295, 4: 29016}","{0: 6571, 1: 10355, 2: 2399, 3: 5430, 4: 3290}",huang
6,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-5): 6 x Categorical()
  )
)","tensor(-970798.7127, device='cuda:0', dtype=torch.float64)","[[3.87219468e-02 1.36425080e-02 3.24545998e-03 9.44390005e-01
  1.79133639e-08 6.24236836e-08]
 [1.01716074e-01 8.75496220e-01 2.27876844e-02 1.58527443e-09
  9.89913995e-09 1.00138403e-08]
 [4.65916708e-01 3.56366335e-02 4.98446627e-01 8.05317584e-10
  5.43986664e-09 2.52130554e-08]
 ...
 [5.01363386e-01 4.98636577e-01 3.58658815e-08 2.34959824e-10
  5.20382517e-17 8.20242447e-10]
 [5.74635721e-01 2.62321446e-01 3.60062136e-13 1.30378583e-09
  2.04211550e-16 1.63042832e-01]
 [1.73462151e-01 4.74536145e-01 3.44437925e-01 7.56376443e-03
  4.32466973e-14 1.41492005e-08]]",[3 1 2 ... 0 0 1],0.6461198365799586,"tensor(9.9207e-07, device='cuda:0', dtype=torch.float64)","tensor(1941645.4253, device='cuda:0', dtype=torch.float64)","tensor(1941895.9557, device='cuda:0', dtype=torch.float64)",0.7151575720060452,"tensor(-107780.8653, device='cuda:0', dtype=torch.float64)","[[3.84427173e-03 5.55328898e-02 4.75177028e-02 8.93105123e-01
  1.30296796e-08 3.28112676e-15]
 [6.17219128e-02 6.46735532e-01 1.96328756e-02 2.71909665e-01
  8.24997551e-16 1.42294657e-08]
 [4.21738368e-01 5.78260438e-01 1.17238199e-06 1.04228618e-08
  1.10999315e-08 2.55442026e-15]
 ...
 [2.16215217e-02 2.56566284e-01 1.88232009e-01 1.77706735e-08
  5.33580167e-01 7.88055558e-15]
 [7.45148060e-01 3.10820663e-02 2.21496770e-01 2.27309568e-03
  1.71182265e-14 8.20751953e-09]
 [1.25558509e-01 9.20758611e-03 5.23679191e-08 1.87346832e-01
  5.29475712e-16 6.77887021e-01]]",[3 1 1 ... 4 0 5],0.6462394398592878,"tensor(4.1587e-07, device='cuda:0', dtype=torch.float64)","tensor(215609.7305, device='cuda:0', dtype=torch.float64)","tensor(215807.5281, device='cuda:0', dtype=torch.float64)",0.7151038445328475,"{0: 72012, 1: 47836, 2: 32231, 3: 33480, 4: 30154, 5: 36686}","{0: 8057, 1: 5296, 2: 3614, 3: 3810, 4: 3302, 5: 3966}",huang
7,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-6): 7 x Categorical()
  )
)","tensor(-970636.8602, device='cuda:0', dtype=torch.float64)","[[2.56531748e-09 6.60841811e-04 1.83175538e-03 ... 5.57706256e-08
  4.02724164e-04 1.50679181e-08]
 [8.90514923e-02 8.90867909e-01 2.00805647e-02 ... 1.32825710e-08
  1.29771691e-08 2.17425583e-12]
 [5.38536689e-01 1.80082435e-03 4.59662400e-01 ... 8.49620262e-09
  7.23737427e-08 2.08595587e-09]
 ...
 [3.72194263e-01 6.27805687e-01 4.90386466e-08 ... 4.20977923e-17
  2.57081117e-11 1.98181022e-11]
 [4.72411064e-01 5.23915964e-01 1.13037341e-12 ... 1.58609339e-16
  3.67297077e-03 2.18439174e-11]
 [1.43160254e-01 5.67946877e-01 2.85585370e-01 ... 1.09768873e-14
  3.14849199e-08 7.45134004e-12]]",[3 1 0 ... 1 1 1],0.6123655136737723,"tensor(8.8559e-07, device='cuda:0', dtype=torch.float64)","tensor(1941329.7204, device='cuda:0', dtype=torch.float64)","tensor(1941622.0059, device='cuda:0', dtype=torch.float64)",0.7152029663993897,"tensor(-107768.2099, device='cuda:0', dtype=torch.float64)","[[2.03131248e-10 6.40639258e-02 4.69913816e-02 ... 3.10190929e-08
  5.50661357e-11 4.63629360e-12]
 [5.28921463e-02 6.09883341e-01 1.66091940e-02 ... 2.87434617e-15
  1.82216410e-08 7.00164453e-19]
 [2.16321007e-08 9.98011868e-01 2.09967373e-06 ... 6.87531026e-09
  1.17573718e-12 1.98599604e-03]
 ...
 [1.16426551e-09 3.18570215e-01 1.93406363e-01 ... 4.87974339e-01
  1.33506230e-10 4.90125872e-05]
 [8.07409018e-01 1.64357424e-03 1.89897088e-01 ... 5.54977341e-15
  1.97154029e-08 7.67274052e-09]
 [1.46135372e-01 5.68469137e-04 9.82556715e-08 ... 2.11323963e-15
  6.29188828e-01 3.06710055e-16]]",[3 1 1 ... 4 0 5],0.6124300874360588,"tensor(3.7126e-07, device='cuda:0', dtype=torch.float64)","tensor(215592.4198, device='cuda:0', dtype=torch.float64)","tensor(215823.1837, device='cuda:0', dtype=torch.float64)",0.7153163045335901,"{0: 54964, 1: 69567, 2: 24571, 3: 33480, 4: 30154, 5: 32265, 6: 7398}","{0: 6143, 1: 7714, 2: 2741, 3: 3810, 4: 3302, 5: 3497, 6: 838}",huang
8,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-7): 8 x Categorical()
  )
)","tensor(-970663.7407, device='cuda:0', dtype=torch.float64)","[[1.05339361e-09 4.88018681e-04 6.97384280e-09 ... 1.04186446e-07
  8.03086534e-08 9.34707884e-13]
 [9.06463957e-02 9.09353514e-01 2.08780088e-11 ... 1.49421641e-08
  1.75720125e-14 2.42728125e-08]
 [5.52810065e-01 1.40007728e-03 2.08993773e-08 ... 1.19194791e-06
  1.38004073e-08 4.45788629e-01]
 ...
 [3.70268598e-01 6.29670912e-01 6.04887289e-05 ... 1.08512364e-09
  1.16526750e-14 5.60928646e-14]
 [4.33995369e-01 4.38147059e-01 8.67717418e-11 ... 1.27857571e-01
  3.35078651e-14 2.99429404e-13]
 [1.39809282e-01 6.21879065e-01 1.37332330e-05 ... 5.80083371e-07
  9.22184928e-15 2.34153788e-01]]",[3 1 0 ... 1 1 1],0.6060449687494496,"tensor(8.5205e-07, device='cuda:0', dtype=torch.float64)","tensor(1941391.4814, device='cuda:0', dtype=torch.float64)","tensor(1941725.5219, device='cuda:0', dtype=torch.float64)",0.7253719792202176,"tensor(-107768.3683, device='cuda:0', dtype=torch.float64)","[[8.50508316e-11 7.44050424e-02 1.21557457e-12 ... 2.47863559e-13
  6.86173203e-14 7.22932654e-06]
 [5.49151850e-02 6.37412271e-01 1.77707968e-12 ... 2.09395559e-08
  4.77061068e-21 1.92430080e-08]
 [7.79762439e-09 9.99435072e-01 5.62611066e-04 ... 1.74656350e-13
  2.27900321e-06 2.86544192e-10]
 ...
 [4.79545103e-10 3.62582450e-01 4.87815914e-11 ... 6.04158517e-13
  8.63323307e-07 3.11485318e-05]
 [8.04331253e-01 1.29359166e-03 2.15362066e-02 ... 3.55117307e-07
  4.53649449e-09 1.71468169e-01]
 [1.52785414e-01 3.80662548e-04 1.64941677e-15 ... 6.23187473e-01
  2.78432327e-15 3.10359189e-08]]",[3 1 1 ... 4 0 5],0.6061633292703285,"tensor(3.5775e-07, device='cuda:0', dtype=torch.float64)","tensor(215600.7366, device='cuda:0', dtype=torch.float64)","tensor(215864.4667, device='cuda:0', dtype=torch.float64)",0.7252639588112286,"{0: 54964, 1: 87758, 2: 2760, 3: 38323, 4: 23186, 5: 32265, 6: 11606, 7: 1537}","{0: 6143, 1: 9737, 2: 302, 3: 4380, 4: 2600, 5: 3497, 6: 1238, 7: 148}",huang
9,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-8): 9 x Categorical()
  )
)","tensor(-970618.8453, device='cuda:0', dtype=torch.float64)","[[3.17731562e-09 1.75992819e-03 2.88574476e-04 ... 1.11452759e-08
  1.28335114e-20 5.47781578e-06]
 [9.20989646e-02 9.07900954e-01 7.68961145e-14 ... 1.04874623e-13
  3.32860305e-08 2.24879115e-15]
 [5.36842099e-01 4.67371192e-03 4.58483902e-01 ... 4.15617990e-09
  1.56576309e-07 2.43206514e-08]
 ...
 [3.87083402e-01 6.12916597e-01 1.67521541e-17 ... 7.39908434e-13
  6.63173987e-12 3.31148583e-14]
 [4.44646110e-01 4.55869673e-01 1.98939516e-16 ... 7.21037708e-13
  4.79709239e-10 1.87906625e-07]
 [1.35494115e-01 6.20093838e-01 4.11439609e-15 ... 2.44043196e-13
  5.75447830e-02 1.86862085e-01]]",[3 1 0 ... 1 1 1],0.6057935836159649,"tensor(8.8273e-07, device='cuda:0', dtype=torch.float64)","tensor(1941309.6906, device='cuda:0', dtype=torch.float64)","tensor(1941685.4862, device='cuda:0', dtype=torch.float64)",0.7279162505774697,"tensor(-107763.8112, device='cuda:0', dtype=torch.float64)","[[2.49285570e-10 7.45656812e-02 2.40917085e-10 ... 7.81588689e-14
  2.79523435e-07 1.24208032e-05]
 [5.75622376e-02 6.58049376e-01 6.05842432e-14 ... 1.88942050e-20
  2.85327523e-08 1.81887039e-11]
 [2.41359147e-08 9.99955557e-01 9.59127735e-13 ... 4.40683029e-05
  9.35407285e-10 3.25588550e-07]
 ...
 [1.36311170e-09 3.51589667e-01 1.04503137e-09 ... 1.48264748e-06
  1.11443097e-06 5.24824967e-09]
 [7.42004683e-01 4.25078035e-03 1.74052133e-07 ... 1.05419190e-08
  1.36148570e-08 2.53742713e-01]
 [1.49461237e-01 1.38485106e-03 1.25626029e-05 ... 3.28288926e-16
  2.01555803e-13 5.78480186e-05]]",[3 1 1 ... 4 0 5],0.605894146518229,"tensor(3.6957e-07, device='cuda:0', dtype=torch.float64)","tensor(215599.6224, device='cuda:0', dtype=torch.float64)","tensor(215896.3187, device='cuda:0', dtype=torch.float64)",0.7279595022491,"{0: 54964, 1: 87758, 2: 1537, 3: 33480, 4: 30154, 5: 32265, 6: 7398, 7: 4843}","{0: 6143, 1: 9737, 2: 148, 3: 3810, 4: 3302, 5: 3497, 6: 838, 7: 570}",huang
2,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-1): 2 x Categorical()
  )
)","tensor(-977455.1354, device='cuda:0', dtype=torch.float64)","[[2.26098076e-04 9.99773902e-01]
 [4.74781511e-01 5.25218489e-01]
 [7.87210882e-01 2.12789118e-01]
 ...
 [9.99999999e-01 7.24556701e-10]
 [9.99999998e-01 2.23445438e-09]
 [7.63566271e-01 2.36433729e-01]]",[1 1 0 ... 0 0 0],0.2791689952501184,"tensor(4.4998e-07, device='cuda:0', dtype=torch.float64)","tensor(1954926.2708, device='cuda:0', dtype=torch.float64)","tensor(1955009.7810, device='cuda:0', dtype=torch.float64)",0.8642686859264703,"tensor(-108538.1431, device='cuda:0', dtype=torch.float64)","[[5.01491592e-05 9.99949851e-01]
 [4.68460309e-04 9.99531540e-01]
 [9.99999993e-01 6.77117380e-09]
 ...
 [8.81988958e-02 9.11801104e-01]
 [9.49210526e-01 5.07894744e-02]
 [8.78713359e-04 9.99121287e-01]]",[1 1 0 ... 1 0 1],0.2791748058969558,"tensor(1.8639e-07, device='cuda:0', dtype=torch.float64)","tensor(217092.2862, device='cuda:0', dtype=torch.float64)","tensor(217158.2187, device='cuda:0', dtype=torch.float64)",0.8642615268245326,"{0: 108193, 1: 144206}","{0: 12078, 1: 15967}",huang
3,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-2): 3 x Categorical()
  )
)","tensor(-972577.8826, device='cuda:0', dtype=torch.float64)","[[2.15051018e-02 7.01194748e-10 9.78494898e-01]
 [1.32278147e-01 7.33098628e-01 1.34623225e-01]
 [8.96147301e-01 2.22247361e-04 1.03630452e-01]
 ...
 [5.30333844e-01 4.69666119e-01 3.70235504e-08]
 [5.49379058e-01 4.50620811e-01 1.31625077e-07]
 [2.19081137e-01 7.80918863e-01 7.39885163e-10]]",[2 1 0 ... 0 0 1],0.42194603883217646,"tensor(6.7778e-07, device='cuda:0', dtype=torch.float64)","tensor(1945179.7652, device='cuda:0', dtype=torch.float64)","tensor(1945305.0304, device='cuda:0', dtype=torch.float64)",0.8039498734237626,"tensor(-107982.0660, device='cuda:0', dtype=torch.float64)","[[2.47460619e-03 1.28047987e-06 9.97524113e-01]
 [3.15041411e-02 9.16669354e-06 9.68486692e-01]
 [3.88360037e-01 6.11639608e-01 3.55511893e-07]
 ...
 [4.13206156e-02 4.07250712e-01 5.51428672e-01]
 [9.99815471e-01 1.84528709e-04 2.68197966e-10]
 [1.06610662e-01 1.48760848e-09 8.93389337e-01]]",[2 2 1 ... 2 0 2],0.42212599123480327,"tensor(2.8264e-07, device='cuda:0', dtype=torch.float64)","tensor(215988.1319, device='cuda:0', dtype=torch.float64)","tensor(216087.0307, device='cuda:0', dtype=torch.float64)",0.8037986875341225,"{0: 86347, 1: 83794, 2: 82258}","{0: 9695, 1: 9213, 2: 9137}",huang
4,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-3): 4 x Categorical()
  )
)","tensor(-971487.4706, device='cuda:0', dtype=torch.float64)","[[1.68884090e-02 1.07188632e-08 9.76392643e-01 6.71893687e-03]
 [2.33108923e-03 8.44909655e-01 1.14768596e-01 3.79906593e-02]
 [6.31070448e-01 3.09918786e-01 5.89692010e-02 4.15646395e-05]
 ...
 [8.35235023e-03 3.27385479e-01 3.20262706e-10 6.64262170e-01]
 [5.22305922e-01 4.77694076e-01 1.40790507e-09 1.37925819e-09]
 [1.63874649e-01 8.36070029e-01 1.93358230e-10 5.53216971e-05]]",[2 1 0 ... 3 0 1],0.5810785072617999,"tensor(8.2571e-07, device='cuda:0', dtype=torch.float64)","tensor(1943006.9412, device='cuda:0', dtype=torch.float64)","tensor(1943173.9615, device='cuda:0', dtype=torch.float64)",0.7435275793436646,"tensor(-107858.0911, device='cuda:0', dtype=torch.float64)","[[4.80099752e-03 1.41471471e-08 9.95198490e-01 4.98342320e-07]
 [1.68062612e-03 8.90182428e-08 9.77603348e-01 2.07159371e-02]
 [3.14337613e-01 6.85451865e-01 4.29517216e-09 2.10518164e-04]
 ...
 [2.58336209e-02 5.20914503e-01 4.53248330e-01 3.54540475e-06]
 [7.42801129e-01 2.57032182e-01 5.99146679e-11 1.66688963e-04]
 [2.63473411e-01 2.20852562e-08 7.36526567e-01 7.16820007e-11]]",[2 2 1 ... 1 0 2],0.5805308316226392,"tensor(3.4494e-07, device='cuda:0', dtype=torch.float64)","tensor(215748.1821, device='cuda:0', dtype=torch.float64)","tensor(215880.0472, device='cuda:0', dtype=torch.float64)",0.7439944258333504,"{0: 54944, 1: 102520, 2: 68309, 3: 26626}","{0: 6176, 1: 11321, 2: 7583, 3: 2965}",huang
5,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-4): 5 x Categorical()
  )
)","tensor(-970863.2755, device='cuda:0', dtype=torch.float64)","[[1.43672776e-02 2.39131104e-02 9.57031912e-01 4.58450041e-03
  1.03199223e-04]
 [5.16820305e-02 8.67812232e-01 8.05057289e-02 2.71936438e-09
  6.13445925e-09]
 [5.83516086e-01 1.71808839e-01 4.48333195e-02 9.75496610e-16
  1.99841756e-01]
 ...
 [2.04398129e-01 3.90848816e-01 5.54396278e-03 3.99209090e-01
  1.40148899e-09]
 [3.29498376e-01 3.63622114e-07 2.66455858e-02 2.14131979e-01
  4.29723696e-01]
 [1.46918193e-01 6.35058998e-01 2.52630968e-02 9.17871368e-09
  1.92759703e-01]]",[2 1 0 ... 3 4 1],0.6140699537766794,"tensor(1.1313e-06, device='cuda:0', dtype=torch.float64)","tensor(1941766.5510, device='cuda:0', dtype=torch.float64)","tensor(1941975.3263, device='cuda:0', dtype=torch.float64)",0.7338970407312575,"tensor(-107784.2750, device='cuda:0', dtype=torch.float64)","[[2.83920125e-03 5.10238499e-02 9.46083262e-01 9.46063946e-11
  5.36864784e-05]
 [2.74816582e-02 4.83414497e-01 4.78395629e-01 1.07082073e-02
  8.24127579e-09]
 [2.87917896e-01 5.62471531e-01 1.49486045e-01 4.80887139e-08
  1.24479529e-04]
 ...
 [2.08419618e-02 3.57540132e-01 6.21461918e-01 9.37815327e-17
  1.55988262e-04]
 [7.44801446e-01 1.45464540e-01 8.18951689e-03 2.46412394e-08
  1.01544472e-01]
 [9.69494061e-02 4.44698288e-08 3.21754697e-01 6.65640339e-03
  5.74639449e-01]]",[2 1 1 ... 2 0 4],0.6140189569580855,"tensor(4.7515e-07, device='cuda:0', dtype=torch.float64)","tensor(215608.5499, device='cuda:0', dtype=torch.float64)","tensor(215773.3812, device='cuda:0', dtype=torch.float64)",0.7338344513844944,"{0: 55214, 1: 64932, 2: 72994, 3: 19244, 4: 40015}","{0: 6152, 1: 7182, 2: 8192, 3: 2147, 4: 4372}",huang
